,0,1,2
6327,1,0,0
6328,0,1,0
6329,1,0,0
6330,0,0,1
6331,1,0,0
6332,0,0,1
6333,1,0,0
6334,0,0,1
6335,1,0,0
6336,0,1,0
6337,0,1,0
6338,1,0,0
6339,0,0,1
6340,0,0,1
6341,1,0,0
6342,0,0,1
6343,0,1,0
6344,0,1,0
6345,0,1,0
6346,0,0,1
6347,0,1,0
6348,0,1,0
6349,0,1,0
6350,0,1,0
6351,0,0,1
6352,0,1,0
6353,1,0,0
6354,0,1,0
6355,0,1,0
6356,0,1,0
6357,0,0,1
6358,0,1,0
6359,0,0,1
6360,0,0,1
6361,0,1,0
6362,0,1,0
6363,0,1,0
6364,0,1,0
6365,1,0,0
6366,1,0,0
6367,0,1,0
6368,0,1,0
6369,0,0,1
6370,0,1,0
6371,0,0,1
6372,1,0,0
6373,1,0,0
6374,1,0,0
6375,0,0,1
6376,0,1,0
6377,0,1,0
6378,1,0,0
6379,0,1,0
6380,0,0,1
6381,0,0,1
6382,1,0,0
6383,1,0,0
6384,0,1,0
6385,0,0,1
6386,0,1,0
6387,0,0,1
6388,0,1,0
6389,0,1,0
6390,0,1,0
6391,0,1,0
6392,0,0,1
6393,0,1,0
6394,1,0,0
6395,0,1,0
6396,0,1,0
6397,1,0,0
6398,0,1,0
6399,1,0,0
6400,0,1,0
6401,1,0,0
6402,0,1,0
6403,0,1,0
6404,1,0,0
6405,0,0,1
6406,0,1,0
6407,0,0,1
6408,0,1,0
6409,1,0,0
6410,1,0,0
6411,0,0,1
6412,0,0,1
6413,0,0,1
6414,1,0,0
6415,0,1,0
6416,0,0,1
6417,0,1,0
6418,0,1,0
6419,1,0,0
6420,1,0,0
6421,0,1,0
6422,0,1,0
6423,0,1,0
6424,1,0,0
6425,0,1,0
6426,0,1,0
6427,1,0,0
6428,0,0,1
6429,0,0,1
6430,1,0,0
6431,0,0,1
6432,0,1,0
6433,1,0,0
6434,1,0,0
6435,0,0,1
6436,1,0,0
6437,0,1,0
6438,0,0,1
6439,0,1,0
6440,0,1,0
6441,0,0,1
6442,1,0,0
6443,0,0,1
6444,0,1,0
6445,0,0,1
6446,1,0,0
6447,0,0,1
6448,0,0,1
6449,0,1,0
6450,0,1,0
6451,0,1,0
6452,1,0,0
6453,1,0,0
6454,0,1,0
6455,0,0,1
6456,0,1,0
6457,1,0,0
6458,1,0,0
6459,0,1,0
6460,1,0,0
6461,0,0,1
6462,0,0,1
6463,0,1,0
6464,0,1,0
6465,0,0,1
6466,1,0,0
6467,0,0,1
6468,0,1,0
6469,0,1,0
6470,0,1,0
6471,1,0,0
6472,0,0,1
6473,0,0,1
6474,0,1,0
6475,0,1,0
6476,0,1,0
6477,0,1,0
6478,0,0,1
6479,0,0,1
6480,0,0,1
6481,0,1,0
6482,0,1,0
6483,0,1,0
6484,0,1,0
6485,0,1,0
6486,1,0,0
6487,0,1,0
6488,0,1,0
6489,0,0,1
6490,0,1,0
6491,0,0,1
6492,0,0,1
6493,0,0,1
6494,0,1,0
6495,0,0,1
6496,1,0,0
6497,1,0,0
6498,1,0,0
6499,0,1,0
6500,0,0,1
6501,1,0,0
6502,0,0,1
6503,0,1,0
6504,0,0,1
6505,0,1,0
6506,1,0,0
6507,1,0,0
6508,0,0,1
6509,0,0,1
6510,1,0,0
6511,0,1,0
6512,1,0,0
6513,0,0,1
6514,1,0,0
6515,0,1,0
6516,0,1,0
6517,0,1,0
6518,0,1,0
6519,0,1,0
6520,0,1,0
6521,1,0,0
6522,0,0,1
6523,1,0,0
6524,0,0,1
6525,1,0,0
6526,0,1,0
6527,0,1,0
6528,1,0,0
6529,0,0,1
6530,0,0,1
6531,0,0,1
6532,0,1,0
6533,1,0,0
6534,0,0,1
6535,0,1,0
6536,1,0,0
6537,0,0,1
6538,1,0,0
6539,0,0,1
6540,0,1,0
6541,0,0,1
6542,0,0,1
6543,0,0,1
6544,0,1,0
6545,0,0,1
6546,1,0,0
6547,1,0,0
6548,0,1,0
6549,1,0,0
6550,1,0,0
6551,0,1,0
6552,0,0,1
6553,0,1,0
6554,0,0,1
6555,0,1,0
6556,0,1,0
6557,0,1,0
6558,0,0,1
6559,0,0,1
6560,0,0,1
6561,0,0,1
6562,1,0,0
6563,1,0,0
6564,0,1,0
6565,0,1,0
6566,1,0,0
6567,0,1,0
6568,1,0,0
6569,0,1,0
6570,0,0,1
6571,0,1,0
6572,1,0,0
6573,0,0,1
6574,0,1,0
6575,0,1,0
6576,0,0,1
6577,0,1,0
6578,1,0,0
6579,1,0,0
6580,1,0,0
6581,0,0,1
6582,1,0,0
6583,1,0,0
6584,0,0,1
6585,0,1,0
6586,1,0,0
6587,1,0,0
6588,1,0,0
6589,1,0,0
6590,1,0,0
6591,0,0,1
6592,0,1,0
6593,1,0,0
6594,0,1,0
6595,0,1,0
6596,0,1,0
6597,0,0,1
6598,1,0,0
6599,0,0,1
6600,0,0,1
6601,0,1,0
6602,0,1,0
6603,0,1,0
6604,1,0,0
6605,1,0,0
6606,1,0,0
6607,1,0,0
6608,0,1,0
6609,0,0,1
6610,0,0,1
6611,0,1,0
6612,0,0,1
6613,0,1,0
6614,0,1,0
6615,0,0,1
6616,0,1,0
6617,0,1,0
6618,1,0,0
6619,0,0,1
6620,1,0,0
6621,0,1,0
6622,0,1,0
6623,0,0,1
6624,0,1,0
6625,1,0,0
6626,0,0,1
6627,0,1,0
6628,0,0,1
6629,0,0,1
6630,1,0,0
6631,1,0,0
6632,0,1,0
6633,0,0,1
6634,1,0,0
6635,0,1,0
6636,1,0,0
6637,1,0,0
6638,0,1,0
6639,0,1,0
6640,0,0,1
6641,1,0,0
6642,0,1,0
6643,0,0,1
6644,1,0,0
6645,0,1,0
6646,0,1,0
6647,0,0,1
6648,1,0,0
6649,1,0,0
6650,1,0,0
6651,0,1,0
6652,0,1,0
6653,0,0,1
6654,0,1,0
6655,0,0,1
6656,0,1,0
6657,0,1,0
6658,1,0,0
6659,0,1,0
6660,1,0,0
6661,0,0,1
6662,1,0,0
6663,1,0,0
6664,0,0,1
6665,0,0,1
6666,0,1,0
6667,1,0,0
6668,0,0,1
6669,0,1,0
6670,0,1,0
6671,0,1,0
6672,1,0,0
6673,0,1,0
6674,1,0,0
6675,0,1,0
6676,0,1,0
6677,0,1,0
6678,0,0,1
6679,0,0,1
6680,0,0,1
6681,1,0,0
6682,0,1,0
6683,0,1,0
6684,0,0,1
6685,0,0,1
6686,0,0,1
6687,0,1,0
6688,0,0,1
6689,0,1,0
6690,0,0,1
6691,0,0,1
6692,1,0,0
6693,0,0,1
6694,0,1,0
6695,0,0,1
6696,0,1,0
6697,0,1,0
6698,1,0,0
6699,1,0,0
6700,0,0,1
6701,0,1,0
6702,1,0,0
6703,1,0,0
6704,0,0,1
6705,0,1,0
6706,1,0,0
6707,0,1,0
6708,0,0,1
6709,0,1,0
6710,0,0,1
6711,0,0,1
6712,1,0,0
6713,0,1,0
6714,0,0,1
6715,1,0,0
6716,1,0,0
6717,0,0,1
6718,0,1,0
6719,1,0,0
6720,0,1,0
6721,1,0,0
6722,1,0,0
6723,0,1,0
6724,0,0,1
6725,0,1,0
6726,0,1,0
6727,1,0,0
6728,0,0,1
6729,0,1,0
6730,1,0,0
6731,0,1,0
6732,1,0,0
6733,0,0,1
6734,0,0,1
6735,1,0,0
6736,0,0,1
6737,0,1,0
6738,0,0,1
6739,0,1,0
6740,0,1,0
6741,0,0,1
6742,0,1,0
6743,0,1,0
6744,1,0,0
6745,0,1,0
6746,0,0,1
6747,0,1,0
6748,1,0,0
6749,0,0,1
6750,1,0,0
6751,1,0,0
6752,0,0,1
6753,0,0,1
6754,0,0,1
6755,0,1,0
6756,1,0,0
6757,1,0,0
6758,0,1,0
6759,0,0,1
6760,0,1,0
6761,0,1,0
6762,0,0,1
6763,1,0,0
6764,0,1,0
6765,0,0,1
6766,0,1,0
6767,0,0,1
6768,1,0,0
6769,1,0,0
6770,1,0,0
6771,1,0,0
6772,1,0,0
6773,0,1,0
6774,1,0,0
6775,1,0,0
6776,0,0,1
6777,0,0,1
6778,0,1,0
6779,1,0,0
6780,0,1,0
6781,0,1,0
6782,0,1,0
6783,0,0,1
6784,0,0,1
6785,0,0,1
6786,1,0,0
6787,1,0,0
6788,0,1,0
6789,0,0,1
6790,0,1,0
6791,0,0,1
6792,0,1,0
6793,0,0,1
6794,1,0,0
6795,0,1,0
6796,1,0,0
6797,1,0,0
6798,1,0,0
6799,1,0,0
6800,1,0,0
6801,0,0,1
6802,0,0,1
6803,0,1,0
6804,0,0,1
6805,1,0,0
6806,1,0,0
6807,1,0,0
6808,0,1,0
6809,0,1,0
6810,1,0,0
6811,0,0,1
6812,1,0,0
6813,1,0,0
6814,0,1,0
6815,0,0,1
6816,0,0,1
6817,0,1,0
6818,0,1,0
6819,0,1,0
6820,1,0,0
6821,0,0,1
6822,0,0,1
6823,1,0,0
6824,0,0,1
6825,1,0,0
6826,0,0,1
6827,0,0,1
6828,0,0,1
6829,0,1,0
6830,0,0,1
6831,1,0,0
6832,0,0,1
6833,0,1,0
6834,1,0,0
6835,1,0,0
6836,0,0,1
6837,1,0,0
6838,0,0,1
6839,0,1,0
6840,0,1,0
6841,0,0,1
6842,0,1,0
6843,0,0,1
6844,1,0,0
6845,0,1,0
6846,1,0,0
6847,1,0,0
6848,0,1,0
6849,0,1,0
6850,0,1,0
6851,0,1,0
6852,0,1,0
6853,0,1,0
6854,0,1,0
6855,1,0,0
6856,1,0,0
6857,1,0,0
6858,1,0,0
6859,1,0,0
6860,1,0,0
6861,1,0,0
6862,0,1,0
6863,1,0,0
6864,0,1,0
6865,0,1,0
6866,1,0,0
6867,0,0,1
6868,0,0,1
6869,0,1,0
6870,0,1,0
6871,0,1,0
6872,0,1,0
6873,0,1,0
6874,0,1,0
6875,0,1,0
6876,0,1,0
6877,0,0,1
6878,0,1,0
6879,0,1,0
6880,0,0,1
6881,1,0,0
6882,0,1,0
6883,0,1,0
6884,1,0,0
6885,0,1,0
6886,0,1,0
6887,0,0,1
6888,0,1,0
6889,0,1,0
6890,1,0,0
6891,0,0,1
6892,0,1,0
6893,0,1,0
6894,0,1,0
6895,0,1,0
6896,0,1,0
6897,0,1,0
6898,0,1,0
6899,1,0,0
6900,0,1,0
6901,1,0,0
6902,0,0,1
6903,0,1,0
6904,0,1,0
6905,0,0,1
6906,0,0,1
6907,0,0,1
6908,1,0,0
6909,0,0,1
6910,1,0,0
6911,0,1,0
6912,1,0,0
6913,0,1,0
6914,0,1,0
6915,0,0,1
6916,0,0,1
6917,0,0,1
6918,0,1,0
6919,0,1,0
6920,0,1,0
6921,0,0,1
6922,1,0,0
6923,0,1,0
6924,0,1,0
6925,0,0,1
6926,0,1,0
6927,0,1,0
6928,1,0,0
6929,0,1,0
6930,1,0,0
6931,0,1,0
6932,0,1,0
6933,1,0,0
6934,1,0,0
6935,0,1,0
6936,0,1,0
6937,0,0,1
6938,0,0,1
6939,0,0,1
6940,1,0,0
6941,0,1,0
6942,0,1,0
6943,0,1,0
6944,1,0,0
6945,1,0,0
6946,1,0,0
6947,0,1,0
6948,0,1,0
6949,0,0,1
6950,0,1,0
6951,1,0,0
6952,0,1,0
6953,0,0,1
6954,0,0,1
6955,0,1,0
6956,1,0,0
6957,0,1,0
6958,0,1,0
6959,0,1,0
6960,0,0,1
6961,1,0,0
6962,1,0,0
6963,1,0,0
6964,0,1,0
6965,1,0,0
6966,0,1,0
6967,1,0,0
6968,0,0,1
6969,0,0,1
6970,0,1,0
6971,0,0,1
6972,0,1,0
6973,0,1,0
6974,1,0,0
6975,0,1,0
6976,0,0,1
6977,0,1,0
6978,1,0,0
6979,0,0,1
6980,0,1,0
6981,1,0,0
6982,1,0,0
6983,0,1,0
6984,0,0,1
6985,0,1,0
6986,0,0,1
6987,0,1,0
6988,0,0,1
6989,0,0,1
6990,0,0,1
6991,0,0,1
6992,0,0,1
6993,1,0,0
6994,0,0,1
6995,0,0,1
6996,1,0,0
6997,0,1,0
6998,0,1,0
6999,0,1,0
7000,0,1,0
7001,0,1,0
7002,1,0,0
7003,0,0,1
7004,0,1,0
7005,0,0,1
7006,1,0,0
7007,0,0,1
7008,1,0,0
7009,0,1,0
7010,0,0,1
7011,1,0,0
7012,0,0,1
7013,1,0,0
7014,0,1,0
7015,0,0,1
7016,0,0,1
7017,1,0,0
7018,0,1,0
7019,0,1,0
7020,1,0,0
7021,1,0,0
7022,0,1,0
7023,0,1,0
7024,1,0,0
7025,0,0,1
7026,1,0,0
7027,0,1,0
7028,0,1,0
7029,1,0,0
7030,0,1,0
7031,1,0,0
7032,0,0,1
7033,0,0,1
7034,1,0,0
7035,0,1,0
7036,0,1,0
7037,1,0,0
7038,0,0,1
7039,0,0,1
7040,0,0,1
7041,0,0,1
7042,0,1,0
7043,0,1,0
7044,1,0,0
7045,0,0,1
7046,0,0,1
7047,0,0,1
7048,0,1,0
7049,0,1,0
7050,0,0,1
7051,0,1,0
7052,0,0,1
7053,0,0,1
7054,0,1,0
7055,0,1,0
7056,0,1,0
7057,0,1,0
7058,0,0,1
7059,0,0,1
7060,0,1,0
7061,1,0,0
7062,0,0,1
7063,1,0,0
7064,0,1,0
7065,0,1,0
7066,1,0,0
7067,0,1,0
7068,0,1,0
7069,1,0,0
7070,0,1,0
7071,1,0,0
7072,0,0,1
7073,0,1,0
7074,0,1,0
7075,1,0,0
7076,0,1,0
7077,0,1,0
7078,0,0,1
7079,1,0,0
7080,0,1,0
7081,1,0,0
7082,0,1,0
7083,1,0,0
7084,0,0,1
7085,0,1,0
7086,0,1,0
7087,1,0,0
7088,0,0,1
7089,0,1,0
7090,1,0,0
7091,0,0,1
7092,0,1,0
7093,0,0,1
7094,1,0,0
7095,1,0,0
7096,0,1,0
7097,0,1,0
7098,1,0,0
7099,1,0,0
7100,1,0,0
7101,0,0,1
7102,1,0,0
7103,1,0,0
7104,0,0,1
7105,1,0,0
7106,0,0,1
7107,0,1,0
7108,1,0,0
7109,0,0,1
7110,0,1,0
7111,0,1,0
7112,1,0,0
7113,0,1,0
7114,0,1,0
7115,1,0,0
7116,0,1,0
7117,0,1,0
7118,0,1,0
7119,0,1,0
7120,1,0,0
7121,0,1,0
7122,1,0,0
7123,0,1,0
7124,0,0,1
7125,0,1,0
7126,0,1,0
7127,1,0,0
7128,0,0,1
7129,1,0,0
7130,1,0,0
7131,1,0,0
7132,0,1,0
7133,0,1,0
7134,0,1,0
7135,0,1,0
7136,0,1,0
7137,0,1,0
7138,0,0,1
7139,1,0,0
7140,1,0,0
7141,0,1,0
7142,0,1,0
7143,1,0,0
7144,1,0,0
7145,1,0,0
7146,0,1,0
7147,0,0,1
7148,0,1,0
7149,0,0,1
7150,0,1,0
7151,0,0,1
7152,0,1,0
7153,0,1,0
7154,0,0,1
7155,0,0,1
7156,0,0,1
7157,0,0,1
7158,0,0,1
7159,0,0,1
7160,0,1,0
7161,0,0,1
7162,0,1,0
7163,0,1,0
7164,1,0,0
7165,0,1,0
7166,1,0,0
7167,1,0,0
7168,0,1,0
7169,0,1,0
7170,0,1,0
7171,0,1,0
7172,0,1,0
7173,1,0,0
7174,0,1,0
7175,0,0,1
7176,1,0,0
7177,0,1,0
7178,0,1,0
7179,1,0,0
7180,0,1,0
7181,0,1,0
7182,0,1,0
7183,0,0,1
7184,1,0,0
7185,1,0,0
7186,1,0,0
7187,0,1,0
7188,0,0,1
7189,0,0,1
7190,0,0,1
7191,1,0,0
7192,0,0,1
7193,1,0,0
7194,1,0,0
7195,0,1,0
7196,1,0,0
7197,0,0,1
7198,1,0,0
7199,0,0,1
7200,0,0,1
7201,0,0,1
7202,0,0,1
7203,0,0,1
7204,0,1,0
7205,1,0,0
7206,0,0,1
7207,0,1,0
7208,0,0,1
7209,1,0,0
7210,0,1,0
7211,0,1,0
7212,1,0,0
7213,0,1,0
7214,0,0,1
7215,1,0,0
7216,0,0,1
7217,0,1,0
7218,0,0,1
7219,0,1,0
7220,0,0,1
7221,1,0,0
7222,0,0,1
7223,0,0,1
7224,0,1,0
7225,1,0,0
7226,0,0,1
7227,0,0,1
7228,0,1,0
7229,0,1,0
7230,1,0,0
7231,1,0,0
7232,0,1,0
7233,1,0,0
7234,1,0,0
7235,0,0,1
7236,0,1,0
7237,1,0,0
7238,0,1,0
7239,0,0,1
7240,0,1,0
7241,0,1,0
7242,0,1,0
7243,1,0,0
7244,0,0,1
7245,1,0,0
7246,0,1,0
7247,0,1,0
7248,0,0,1
7249,0,1,0
7250,1,0,0
7251,0,1,0
7252,1,0,0
7253,1,0,0
7254,0,1,0
7255,1,0,0
7256,0,0,1
7257,0,0,1
7258,0,1,0
7259,0,1,0
7260,0,0,1
7261,1,0,0
7262,0,0,1
7263,0,1,0
7264,1,0,0
7265,1,0,0
7266,0,1,0
7267,0,1,0
7268,0,1,0
7269,1,0,0
7270,0,0,1
7271,0,0,1
7272,0,1,0
7273,0,0,1
7274,0,0,1
7275,0,1,0
7276,0,1,0
7277,1,0,0
7278,0,1,0
7279,0,1,0
7280,0,1,0
7281,0,0,1
7282,1,0,0
7283,1,0,0
7284,0,0,1
7285,0,1,0
7286,0,0,1
7287,1,0,0
7288,0,0,1
7289,0,0,1
7290,0,0,1
7291,0,1,0
7292,0,1,0
7293,1,0,0
7294,0,1,0
7295,1,0,0
7296,1,0,0
7297,0,1,0
7298,0,1,0
7299,0,1,0
7300,0,0,1
7301,0,0,1
7302,1,0,0
7303,1,0,0
7304,0,0,1
7305,0,0,1
7306,0,1,0
7307,0,1,0
7308,1,0,0
7309,0,1,0
7310,0,0,1
7311,0,0,1
7312,1,0,0
7313,0,1,0
7314,0,1,0
7315,1,0,0
7316,0,1,0
7317,0,0,1
7318,0,1,0
7319,0,1,0
7320,1,0,0
7321,0,1,0
7322,0,0,1
7323,0,1,0
7324,1,0,0
7325,0,0,1
7326,1,0,0
7327,0,0,1
7328,0,1,0
7329,0,0,1
7330,1,0,0
7331,0,0,1
7332,0,1,0
7333,0,1,0
7334,0,1,0
7335,0,0,1
7336,0,1,0
7337,0,1,0
7338,0,1,0
7339,0,0,1
7340,0,0,1
7341,1,0,0
7342,0,0,1
7343,0,0,1
7344,0,1,0
7345,0,1,0
7346,0,0,1
7347,1,0,0
7348,1,0,0
7349,0,0,1
7350,0,1,0
7351,0,0,1
7352,0,1,0
7353,0,0,1
7354,0,1,0
7355,1,0,0
7356,1,0,0
7357,0,1,0
7358,1,0,0
7359,0,0,1
7360,1,0,0
7361,1,0,0
7362,0,1,0
7363,0,0,1
7364,0,1,0
7365,0,0,1
7366,0,1,0
7367,1,0,0
7368,1,0,0
7369,0,1,0
7370,0,0,1
7371,0,1,0
7372,1,0,0
7373,0,0,1
7374,0,0,1
7375,0,1,0
7376,1,0,0
7377,0,1,0
7378,0,0,1
7379,0,1,0
7380,0,0,1
7381,1,0,0
7382,0,0,1
7383,0,1,0
7384,1,0,0
7385,0,1,0
7386,1,0,0
7387,0,1,0
7388,1,0,0
7389,0,1,0
7390,1,0,0
7391,1,0,0
7392,0,0,1
7393,1,0,0
7394,1,0,0
7395,0,1,0
7396,1,0,0
7397,0,0,1
7398,0,0,1
7399,0,1,0
7400,0,1,0
7401,0,1,0
7402,0,0,1
7403,0,0,1
7404,1,0,0
7405,0,1,0
7406,0,1,0
7407,0,0,1
7408,0,0,1
7409,0,0,1
7410,1,0,0
7411,1,0,0
7412,1,0,0
7413,0,0,1
7414,0,1,0
7415,0,1,0
7416,0,1,0
7417,0,1,0
7418,1,0,0
7419,0,1,0
7420,0,1,0
7421,0,0,1
7422,0,1,0
7423,0,1,0
7424,1,0,0
7425,0,0,1
7426,1,0,0
7427,0,0,1
7428,0,1,0
7429,0,1,0
7430,0,1,0
7431,0,1,0
7432,0,1,0
7433,0,1,0
7434,1,0,0
7435,0,1,0
7436,0,1,0
7437,0,0,1
7438,0,0,1
7439,0,1,0
7440,0,1,0
7441,0,1,0
7442,1,0,0
7443,0,0,1
7444,1,0,0
7445,0,1,0
7446,0,0,1
7447,0,0,1
7448,0,0,1
7449,0,0,1
7450,1,0,0
7451,0,0,1
7452,1,0,0
7453,1,0,0
7454,0,0,1
7455,0,0,1
7456,0,1,0
7457,0,0,1
7458,0,0,1
7459,1,0,0
7460,0,1,0
7461,1,0,0
7462,0,1,0
7463,0,1,0
7464,1,0,0
7465,0,0,1
7466,0,0,1
7467,1,0,0
7468,0,1,0
7469,0,0,1
7470,0,1,0
7471,1,0,0
7472,0,0,1
7473,0,0,1
7474,1,0,0
7475,1,0,0
7476,0,0,1
7477,0,1,0
7478,0,0,1
7479,0,1,0
7480,0,1,0
7481,1,0,0
7482,1,0,0
7483,1,0,0
7484,0,1,0
7485,0,1,0
7486,0,0,1
7487,0,1,0
7488,0,0,1
7489,0,1,0
7490,1,0,0
7491,0,0,1
7492,1,0,0
7493,0,1,0
7494,0,1,0
7495,0,1,0
7496,0,0,1
7497,1,0,0
7498,1,0,0
7499,1,0,0
7500,0,0,1
7501,1,0,0
7502,0,1,0
7503,0,0,1
7504,0,1,0
7505,0,0,1
7506,0,0,1
7507,0,0,1
7508,0,1,0
7509,0,0,1
7510,0,1,0
7511,0,0,1
7512,0,1,0
7513,0,1,0
7514,1,0,0
7515,1,0,0
7516,0,1,0
7517,1,0,0
7518,1,0,0
7519,0,0,1
7520,0,0,1
7521,0,1,0
7522,1,0,0
7523,0,1,0
7524,0,0,1
7525,1,0,0
7526,0,1,0
7527,0,0,1
7528,0,1,0
7529,0,1,0
7530,0,1,0
7531,1,0,0
7532,0,0,1
7533,1,0,0
7534,1,0,0
7535,0,1,0
7536,0,0,1
7537,0,1,0
7538,0,1,0
7539,1,0,0
7540,0,1,0
7541,0,0,1
7542,0,0,1
7543,1,0,0
7544,0,1,0
7545,0,1,0
7546,0,1,0
7547,1,0,0
7548,0,1,0
7549,0,0,1
7550,0,1,0
7551,0,1,0
7552,1,0,0
7553,0,0,1
7554,0,0,1
7555,1,0,0
7556,0,0,1
7557,0,1,0
7558,1,0,0
7559,1,0,0
7560,0,0,1
7561,0,1,0
7562,0,1,0
7563,0,0,1
7564,0,0,1
7565,1,0,0
7566,0,1,0
7567,0,0,1
7568,0,0,1
7569,1,0,0
7570,0,0,1
7571,1,0,0
7572,0,1,0
7573,1,0,0
7574,0,1,0
7575,0,0,1
7576,0,0,1
7577,0,1,0
7578,0,1,0
7579,1,0,0
7580,1,0,0
7581,0,1,0
7582,1,0,0
7583,0,1,0
7584,1,0,0
7585,0,1,0
7586,1,0,0
7587,0,0,1
7588,1,0,0
7589,0,1,0
7590,0,1,0
7591,0,1,0
7592,0,1,0
7593,1,0,0
7594,0,0,1
7595,1,0,0
7596,0,0,1
7597,1,0,0
7598,0,1,0
7599,0,1,0
7600,0,0,1
7601,1,0,0
7602,0,0,1
7603,0,0,1
7604,0,1,0
7605,0,0,1
7606,1,0,0
7607,0,1,0
7608,0,1,0
7609,1,0,0
7610,1,0,0
7611,1,0,0
7612,0,0,1
7613,0,1,0
7614,0,1,0
7615,0,1,0
7616,0,1,0
7617,0,1,0
7618,0,0,1
7619,1,0,0
7620,0,0,1
7621,1,0,0
7622,0,1,0
7623,1,0,0
7624,0,1,0
7625,0,1,0
7626,1,0,0
7627,0,0,1
7628,1,0,0
7629,0,1,0
7630,0,0,1
7631,1,0,0
7632,1,0,0
7633,1,0,0
7634,0,1,0
7635,0,1,0
7636,1,0,0
7637,0,0,1
7638,1,0,0
7639,1,0,0
7640,0,0,1
7641,0,1,0
7642,1,0,0
7643,0,1,0
7644,0,0,1
7645,0,1,0
7646,0,0,1
7647,0,0,1
7648,1,0,0
7649,0,1,0
7650,0,0,1
7651,0,1,0
7652,0,1,0
7653,0,1,0
7654,0,1,0
7655,0,1,0
7656,0,1,0
7657,0,1,0
7658,0,0,1
7659,0,0,1
7660,1,0,0
7661,0,0,1
7662,0,1,0
7663,0,1,0
7664,0,0,1
7665,0,1,0
7666,0,1,0
7667,0,0,1
7668,0,0,1
7669,0,0,1
7670,1,0,0
7671,1,0,0
7672,0,0,1
7673,0,1,0
7674,0,1,0
7675,0,0,1
7676,1,0,0
7677,1,0,0
7678,1,0,0
7679,0,0,1
7680,0,1,0
7681,0,1,0
7682,0,0,1
7683,0,1,0
7684,0,0,1
7685,0,1,0
7686,0,1,0
7687,0,1,0
7688,0,0,1
7689,0,1,0
7690,0,1,0
7691,1,0,0
7692,0,1,0
7693,0,1,0
7694,1,0,0
7695,0,1,0
7696,1,0,0
7697,1,0,0
7698,0,0,1
7699,0,1,0
7700,0,1,0
7701,0,0,1
7702,0,1,0
7703,0,1,0
7704,0,1,0
7705,1,0,0
7706,0,0,1
7707,0,0,1
7708,0,1,0
7709,0,1,0
7710,0,1,0
7711,1,0,0
7712,0,1,0
7713,0,1,0
7714,0,0,1
7715,0,0,1
7716,1,0,0
7717,0,1,0
7718,0,1,0
7719,1,0,0
7720,0,1,0
7721,0,1,0
7722,1,0,0
7723,0,0,1
7724,1,0,0
7725,0,1,0
7726,0,0,1
7727,0,1,0
7728,0,1,0
7729,1,0,0
7730,0,1,0
7731,0,0,1
7732,1,0,0
7733,0,1,0
7734,1,0,0
7735,0,1,0
7736,0,0,1
7737,0,0,1
7738,0,1,0
7739,0,0,1
7740,0,0,1
7741,0,0,1
7742,1,0,0
7743,0,1,0
7744,0,0,1
7745,1,0,0
7746,0,1,0
7747,1,0,0
7748,0,0,1
7749,1,0,0
7750,0,1,0
7751,1,0,0
7752,0,0,1
7753,0,1,0
7754,1,0,0
7755,0,1,0
7756,0,1,0
7757,1,0,0
7758,0,0,1
7759,0,1,0
7760,0,0,1
7761,0,0,1
7762,0,1,0
7763,1,0,0
7764,0,1,0
7765,0,1,0
7766,0,1,0
7767,1,0,0
7768,1,0,0
7769,0,1,0
7770,0,1,0
7771,1,0,0
7772,0,0,1
7773,0,1,0
7774,1,0,0
7775,0,0,1
7776,0,1,0
7777,0,1,0
7778,1,0,0
7779,0,1,0
7780,0,1,0
7781,0,0,1
7782,0,1,0
7783,0,1,0
7784,0,1,0
7785,0,1,0
7786,1,0,0
7787,0,1,0
7788,1,0,0
7789,0,1,0
7790,1,0,0
7791,1,0,0
7792,1,0,0
7793,0,0,1
7794,1,0,0
7795,1,0,0
7796,0,1,0
7797,1,0,0
7798,1,0,0
7799,0,1,0
7800,0,0,1
7801,1,0,0
7802,1,0,0
7803,0,1,0
7804,0,1,0
7805,0,1,0
7806,1,0,0
7807,1,0,0
7808,1,0,0
7809,1,0,0
7810,0,1,0
7811,0,1,0
7812,1,0,0
7813,0,0,1
7814,1,0,0
7815,0,0,1
7816,1,0,0
7817,0,1,0
7818,0,0,1
7819,1,0,0
7820,0,1,0
7821,0,0,1
7822,0,1,0
7823,1,0,0
7824,0,1,0
7825,0,0,1
7826,0,0,1
7827,0,0,1
7828,0,1,0
7829,1,0,0
7830,0,1,0
7831,0,1,0
7832,0,0,1
7833,0,0,1
7834,0,1,0
7835,0,1,0
7836,1,0,0
7837,1,0,0
7838,0,1,0
7839,0,1,0
7840,0,1,0
7841,0,0,1
7842,0,0,1
7843,1,0,0
7844,0,0,1
7845,0,1,0
7846,1,0,0
7847,1,0,0
7848,0,0,1
7849,0,1,0
7850,0,1,0
7851,0,0,1
7852,1,0,0
7853,1,0,0
7854,0,0,1
7855,0,1,0
7856,1,0,0
7857,0,1,0
7858,0,1,0
7859,0,1,0
7860,0,1,0
7861,0,1,0
7862,1,0,0
7863,0,1,0
7864,0,0,1
7865,0,0,1
7866,1,0,0
7867,0,0,1
7868,1,0,0
7869,0,1,0
7870,1,0,0
7871,0,1,0
7872,1,0,0
7873,0,0,1
7874,0,1,0
7875,0,1,0
7876,0,0,1
7877,0,1,0
7878,0,1,0
7879,1,0,0
7880,0,0,1
